county,embedding
Kings California," 0.10143268,-0.1427861 , 0.05001779, 0.07647772, 0.06509507, 0.02784602,-0.02887016,-0.07607739, 0.05054748,-0.09036762, 0.01859461, 0.14767992,-0.03438954,-0.07940714, 0.07270623,-0.04414811, 0.11051545,-0.02536179, 0.01366992,-0.09341733,-0.0809375 ,-0.04591452,-0.06110287,-0.11227111, 0.092687  , 0.12343559,-0.04049717,-0.036986  ,-0.00356683, 0.05718193,-0.02514266, 0.02963699, 0.00272757, 0.06259576,-0.04556521, 0.06433067,-0.04423606,-0.0038956 , 0.01887834,-0.07409126, 0.03840236, 0.01652931,-0.03419884,-0.06688939,-0.0192686 , 0.03241847,-0.0468173 ,-0.01933207, 0.01410901,-0.01217672"
Kings New York," 0.01093622,-0.1156582 ,-0.02535092, 0.06835758,-0.06173105, 0.01186603, 0.06292763, 0.07833301,-0.00487919,-0.13424657, 0.01158067, 0.10448469, 0.00749346,-0.03916679, 0.06545326, 0.09032883, 0.1175021 ,-0.03781587,-0.0086007 ,-0.00303962,-0.02567561,-0.04028051,-0.06463215,-0.01358364, 0.0377167 , 0.03870703,-0.00804285,-0.01214795, 0.00730813, 0.05181915,-0.02201687, 0.00060159, 0.01161891, 0.01487   ,-0.04312947, 0.01628004,-0.00983301,-0.00380185,-0.01240621,-0.03597438, 0.00801686, 0.01089643,-0.0110259 ,-0.04599072, 0.00118274, 0.01689582,-0.01729286,-0.00904812,-0.00070948, 0.01177525"
Kingsbury South Dakota,"-0.04531686, 0.03057746, 0.03556423, 0.03769751,-0.00129333, 0.01131561,-0.01002413, 0.06554312,-0.02069476,-0.00964964,-0.00925665, 0.0327169 ,-0.01616465,-0.02116929,-0.00486287,-0.02482292, 0.00238916,-0.00657939, 0.02623785,-0.01727851, 0.01085355,-0.01011137,-0.01604718,-0.01289771,-0.00463616, 0.01730367,-0.00793504,-0.0075728 ,-0.00623506,-0.00421766,-0.00717299, 0.00923926, 0.03003491, 0.03177314,-0.0117586 ,-0.00761684,-0.03095573,-0.02420411, 0.01380288, 0.00551183,-0.01324345,-0.00022395, 0.00236579,-0.00037743,-0.00078745,-0.02545408, 0.00488869,-0.00268442,-0.01258813, 0.01047373"
Kinney Texas,"-0.02253661,-0.03127997,-0.00520985, 0.06709787,-0.02803433, 0.02662715,-0.01459549,-0.06884709, 0.03216336, 0.01637049,-0.02801458, 0.00941074,-0.01489492,-0.05147318,-0.09160564, 0.0431945 ,-0.00445224,-0.01953899, 0.01353436,-0.01475179, 0.01625049,-0.02270432, 0.0049912 , 0.03066928, 0.04489617, 0.05194869,-0.04756452, 0.01862516,-0.02837793, 0.01759411,-0.03932687, 0.008905  ,-0.09614074, 0.0726338 , 0.06026146, 0.04800476, 0.01536923,-0.03330505,-0.04041955, 0.00584246,-0.03114657, 0.03624247, 0.03606294, 0.01694187, 0.0198602 , 0.07345079,-0.07085493, 0.01165507, 0.05129882, 0.03399402"
Kiowa Colorado,"-0.03000334,-0.0010552 ,-0.03544898,-0.02496732,-0.05174927,-0.0313611 , 0.02470667, 0.01036196,-0.01425845, 0.02923957, 0.00571084,-0.0162186 ,-0.03057607,-0.00061358, 0.01521513,-0.00945304,-0.00703945,-0.01111059,-0.01658821,-0.01811358,-0.00289457, 0.02123336, 0.00650522, 0.00573843, 0.00716975,-0.01066759, 0.00993835,-0.00059852,-0.00055773,-0.00292835,-0.00560014,-0.02702541, 0.01804382, 0.00577208, 0.00781348, 0.00154901,-0.01394876,-0.00801969, 0.00147741,-0.03082617,-0.00745646,-0.01278688,-0.02650402, 0.01616084, 0.01402983,-0.000177  ,-0.01030137,-0.00131769,-0.01514592,-0.01975147"
Kiowa Kansas," 0.01294086, 0.01217734, 0.04074293,-0.05174232, 0.02199803,-0.00030353,-0.08474205,-0.02094434,-0.02239396,-0.03359051,-0.00109352, 0.03138154,-0.01842404,-0.02596215,-0.0120857 ,-0.02019678, 0.00695133, 0.01134921,-0.02235574, 0.02478034, 0.0232223 , 0.00112576, 0.02355919,-0.01880089, 0.02937139,-0.00890342,-0.00897496,-0.01364264, 0.00742505, 0.00917062,-0.01511167,-0.00566279,-0.01011709,-0.01628835,-0.00981033,-0.02479442,-0.00838919,-0.00503243,-0.03220072,-0.01383137,-0.01541275, 0.02579439,-0.00045216,-0.00303965,-0.01500968,-0.01869499, 0.02307574, 0.01746713, 0.00615304, 0.01354321"
Kiowa Oklahoma,"-2.4196772e-02, 2.0222807e-02,-2.7477745e-02, 1.4708661e-02, 1.8152994e-03,-5.3631090e-02, 3.4209482e-02,-4.6007126e-04,-1.8860355e-02,-1.5934579e-02,-1.6001558e-02, 1.2465964e-02, 8.5692925e-05, 4.4682060e-04,-2.5772059e-02,-1.5797572e-02, 3.0117201e-02, 2.5817587e-03,-1.6641477e-02, 6.7782914e-03,-1.0527520e-02, 4.2793050e-04, 2.0343659e-02, 1.2893324e-02, 2.4221588e-02, 1.6984480e-02,-2.7409748e-03,-2.0076118e-02, 4.7188327e-03, 6.6356254e-03, 1.0380557e-02, 9.3584778e-03,-8.1462543e-03,-4.6656262e-03,-1.7917149e-02, 3.1374566e-02,-3.8615819e-03, 1.5691444e-02,-1.1132541e-02, 6.5609072e-03,-9.4184149e-03,-1.0353399e-02, 1.6040208e-02,-1.3939725e-03, 2.7145403e-03, 1.9543604e-03, 2.7422983e-02,-4.8123663e-03, 4.4219475e-03, 7.0961611e-03"
Kit Carson Colorado,"-0.01196063,-0.02707859, 0.0049018 , 0.01292214, 0.01320885,-0.02797798, 0.00025947,-0.00271369, 0.00713704, 0.00681572, 0.01204344,-0.02148461, 0.02663696,-0.00737075,-0.00075149,-0.02282962, 0.00901313, 0.00618226,-0.015046  , 0.03320822, 0.00598523,-0.00925493,-0.01557556,-0.01409623,-0.00287627,-0.00582505, 0.00654337, 0.00745224,-0.00831893, 0.00472341,-0.00256757, 0.01297095,-0.03466778, 0.01268246,-0.00754613, 0.00196031,-0.00392153,-0.00412954,-0.00524813,-0.01724652, 0.01001641,-0.00302685, 0.00654429, 0.00123244, 0.00147088,-0.01676966, 0.02204254, 0.00106283,-0.00845717,-0.00678511"
Kitsap Washington," 0.02447894,-0.05190959, 0.04210318,-0.02425691,-0.03986054,-0.00324855, 0.00055194,-0.02458853,-0.00100415, 0.00223155, 0.02787842,-0.01274599,-0.0194745 ,-0.00664263,-0.02376252, 0.00113545,-0.0273112 , 0.01278341, 0.00705369, 0.01088322, 0.00198603, 0.0100926 ,-0.01658555, 0.00138834, 0.01573683, 0.00434217, 0.00166405, 0.00909052, 0.00636325, 0.0138817 ,-0.00950783, 0.00739135,-0.01349225,-0.00554808, 0.00568552, 0.00510017, 0.01140478, 0.00475788, 0.00404027,-0.014988  , 0.01227598,-0.00645042, 0.01140938,-0.00783565, 0.00754814,-0.00615253,-0.01160729, 0.00695301,-0.01198891,-0.00313739"
Kittitas Washington," 0.00089623, 0.02663215, 0.01033139,-0.018693  ,-0.02379717,-0.01059479,-0.02298203,-0.00763411,-0.00197294,-0.00103437,-0.00417386, 0.00637641, 0.01366963, 0.00687258,-0.00133697, 0.00039174, 0.00571678,-0.00034467, 0.00849051, 0.00120988,-0.00020133,-0.00101014, 0.00209764,-0.01404928, 0.01757346,-0.0025781 , 0.00531857, 0.01364193, 0.00363219, 0.0007168 , 0.0092675 , 0.01027168, 0.00074748, 0.00129798,-0.00746818, 0.00627769,-0.00084266, 0.00250214,-0.0079971 ,-0.00780415, 0.0072553 , 0.00104464,-0.00084952, 0.00200913,-0.00397423, 0.00910175,-0.01621867, 0.00572366,-0.00256498,-0.00697357"
Kittson Minnesota,"-7.3813617e-02, 6.7839511e-02,-1.3665047e-02, 1.2317707e-03, 2.7936917e-02,-1.0377987e-01, 4.1756760e-02, 4.9939118e-02,-9.7430736e-02,-5.3914972e-03,-1.3205930e-05,-1.3530204e-02,-7.6406293e-02,-6.2531531e-02,-1.4738773e-02,-4.9289849e-02, 3.9040109e-03,-9.7794635e-03,-2.6290866e-02,-4.9610902e-03,-3.3482309e-02, 2.4822652e-03, 4.1893676e-02, 1.4466894e-02,-4.3003906e-02, 3.8682662e-03,-2.8586375e-02, 1.3149689e-03, 2.3892254e-02, 3.6353875e-02,-5.3077649e-02, 8.6572557e-04,-3.0694298e-02,-2.9542727e-02,-3.1208197e-02, 1.0605537e-02, 2.5997553e-03,-3.0336164e-02,-6.9075204e-02, 4.3107785e-02, 2.5583414e-02,-2.1125112e-02, 2.8347871e-03,-5.8165165e-03, 7.6878937e-03,-1.2223393e-03, 9.5512187e-03,-2.1743992e-02, 1.5201135e-02,-1.0766326e-02"
Klamath Oregon,"-0.00835847,-0.04098391, 0.01335128,-0.04276429, 0.00544746,-0.00688182,-0.00147867,-0.00728387, 0.00337719,-0.00880175,-0.00327682, 0.00589536,-0.00911216, 0.0032208 ,-0.01377673,-0.00290992,-0.00029253, 0.00680652,-0.0346273 ,-0.01096481, 0.00827151, 0.01479176,-0.00351652,-0.00161381, 0.01920983, 0.00641922,-0.01301508, 0.00553132, 0.0031657 , 0.00568416, 0.00235003, 0.00047592,-0.00176896, 0.00947153, 0.00093343, 0.01190047,-0.01271791, 0.00410812,-0.02069974,-0.00614307,-0.00423735, 0.00712403,-0.00838242,-0.00522115,-0.00675935,-0.0082224 , 0.00824322,-0.00393484, 0.01052002, 0.00222782"
Kleberg Texas," 4.6282844e-03,-7.9609014e-02,-2.4368266e-02,-2.9714951e-02, 3.6896752e-05,-1.0341445e-02,-1.2266622e-02, 1.8935015e-03, 3.5284251e-02,-5.8141322e-04, 4.9632331e-03, 2.9792138e-03, 4.2564096e-03,-1.8511713e-02, 1.2479137e-02,-7.9469569e-03, 2.0229808e-04,-5.2391383e-04, 7.7561890e-03,-9.9778990e-04, 3.6426980e-04,-1.8709648e-03,-1.9365572e-03,-2.4245497e-02,-4.4685048e-03, 1.4001808e-02,-6.4062141e-03,-6.5094745e-03,-1.8674920e-03,-1.1039367e-03,-1.5338985e-02, 1.6150631e-03,-9.0157138e-03,-3.9423243e-03, 1.5366407e-03, 4.6821921e-03, 4.0003918e-03,-9.7255409e-03,-6.0847164e-03, 1.7744956e-03,-5.7431251e-05,-1.1447874e-03,-4.4516623e-03, 2.5243641e-04, 5.7801866e-04,-4.4248421e-03,-6.6832062e-03, 3.2526792e-03,-8.2230223e-03,-1.5044721e-03"
Klickitat Washington,"-0.03413774, 0.01368546, 0.0029974 ,-0.03580073,-0.01717151,-0.00232804, 0.01644904, 0.0040608 ,-0.02510344, 0.00889729, 0.02302048, 0.01151705,-0.01921599, 0.00078406,-0.01273734, 0.00613069,-0.01223018, 0.0093582 , 0.00285636,-0.01250908,-0.00704425, 0.00705779, 0.00017221,-0.00110857,-0.00340259, 0.00262326,-0.012639  , 0.00143636, 0.00456596, 0.00841998,-0.00483507,-0.00846801,-0.01276265, 0.01128898, 0.00562064,-0.01792801,-0.01006238,-0.0085476 ,-0.00089052,-0.00767356, 0.00303671,-0.01211515,-0.00787786,-0.00907129,-0.01512202, 0.00736828,-0.00027143, 0.00488568,-0.00104539, 0.00046101"
Knott Kentucky,"-0.05105769, 0.01893507,-0.00767278, 0.03105598, 0.01324949,-0.0128712 , 0.0018312 , 0.00937279,-0.0266598 ,-0.04853113, 0.01824396,-0.00820323,-0.02673423, 0.05813011,-0.01554456,-0.02784828,-0.02586159,-0.00410289, 0.01221223,-0.03572777, 0.03812084,-0.07195982,-0.03585672, 0.01712619,-0.03571364, 0.03584988,-0.00820775, 0.0003168 , 0.0058507 , 0.02567226, 0.02734652,-0.00618024, 0.0394004 ,-0.0367253 , 0.0321283 ,-0.00463451,-0.02799242, 0.02140272, 0.01422855, 0.0265816 , 0.0149363 ,-0.002312  , 0.00419412,-0.00944569,-0.01070333, 0.01504582, 0.00346805, 0.00021005,-0.00042418, 0.02429327"
Knox Illinois,"-2.40593813e-02, 4.25861366e-02, 1.12759303e-02, 2.46073417e-02,-1.52763277e-02, 1.33929504e-02,-8.13027436e-04, 5.06633706e-03, 1.60150311e-03, 1.51187629e-02,-4.53155208e-03,-1.40533794e-03, 1.13479681e-02,-1.06416475e-02, 1.37330741e-02, 1.18994750e-02, 3.46696307e-03, 1.38992844e-02, 6.73806900e-03, 7.62399519e-03, 5.23511227e-03,-1.79419480e-02, 6.82710856e-03,-2.55480967e-03, 1.35374386e-02,-5.72671241e-04, 8.01765174e-03, 2.12131497e-02,-7.80806318e-03,-9.58198775e-03,-3.80017213e-03,-1.64360981e-02, 6.47019222e-03,-1.71090127e-03, 7.96331652e-03, 1.22142024e-02,-7.25971127e-04, 1.51860574e-03, 3.33917467e-03,-9.44620930e-03,-1.04643834e-06,-2.20190734e-03, 1.43718543e-02,-5.64496219e-03, 7.07318354e-03, 5.32899750e-04,-1.15777412e-03,-5.17639128e-05,-1.27235753e-02,-1.59230307e-02"
Knox Indiana,"-0.02551696,-0.02813573, 0.00486958, 0.03064473, 0.00152179, 0.02725295, 0.00132086, 0.01068525, 0.02662494, 0.01369684, 0.00995736,-0.01121899, 0.01110925, 0.01983922, 0.00425106, 0.00011377, 0.01131626,-0.00364884, 0.0112122 ,-0.01022237, 0.01071202, 0.01524009, 0.00252706, 0.00259816,-0.00014921,-0.01553271,-0.01309226,-0.00675112, 0.00159035,-0.01439131, 0.0105616 , 0.01286088, 0.0077195 , 0.02206952,-0.00844719,-0.00614027, 0.01851334,-0.01096156,-0.00193876,-0.00930049,-0.01004771, 0.01123278,-0.01631708, 0.00186958, 0.00684615, 0.01438551, 0.00747952, 0.01036412,-0.00226819, 0.00172501"
Knox Kentucky,"-3.44740152e-02,-4.49321903e-02,-2.04805750e-02, 5.09565845e-02, 1.96225159e-02,-8.13525449e-03, 2.12416556e-02,-1.30470451e-02, 6.40278123e-03, 1.03858523e-02, 2.59324588e-05, 1.87193193e-02,-1.10032195e-02,-4.60156426e-03, 1.27124938e-03,-2.29944438e-02, 1.98976211e-02, 1.53911198e-02,-4.87246970e-03,-1.68117993e-02, 1.08976131e-02, 1.80119053e-02,-1.13168219e-02,-5.01743285e-03, 1.33379437e-02,-2.06252076e-02,-3.92180495e-03, 6.50532078e-03,-1.11332694e-02, 2.97745853e-03,-1.25777656e-02,-1.25000160e-02, 2.08612881e-03, 1.30252615e-02,-7.97391403e-03, 1.09159341e-02, 3.21383309e-03, 4.03864961e-03, 6.13657758e-03,-1.33526018e-02, 3.21118440e-03,-1.30942755e-03,-8.91014468e-03, 8.60427227e-03, 4.52510174e-03,-3.49780847e-03, 1.06717309e-03, 8.06574617e-03, 4.84074699e-04,-2.60556350e-03"
Knox Maine," 0.0017797 , 0.03388011, 0.0549071 ,-0.01988735,-0.02033415, 0.06873399, 0.03008702,-0.03296338,-0.012986  , 0.00294693, 0.01988655, 0.00232161,-0.00426538, 0.01263008,-0.01699361, 0.01772748,-0.00885735,-0.01676964, 0.03091783, 0.01303546, 0.00092189, 0.00131684, 0.01901014, 0.00309515, 0.00191632,-0.00550296,-0.03294647,-0.01311696,-0.0062427 ,-0.0015221 ,-0.00123665, 0.02133364, 0.00620361,-0.0011638 , 0.01026967,-0.00793342,-0.00366792, 0.00752601,-0.00877119,-0.00319952, 0.00148526, 0.00808173, 0.01999083,-0.00542815, 0.00061282, 0.01106024, 0.01169518,-0.01121457,-0.02433051,-0.02344509"
Knox Missouri,"-0.0784094 , 0.13224858, 0.00466522, 0.05498651,-0.04515732,-0.00431905, 0.03385771,-0.07937162, 0.04296227, 0.06370714,-0.04672201, 0.01918261, 0.03519452,-0.07992196, 0.01356362, 0.01902412, 0.08095554,-0.01563115,-0.01943155,-0.0125293 , 0.05838755, 0.01386165, 0.07220576, 0.01816924, 0.07001875,-0.0670173 ,-0.07090674, 0.03181312, 0.00849527,-0.02829754,-0.01767594,-0.00645599,-0.01193398, 0.01346159, 0.01760825, 0.01297663,-0.01945826, 0.03544605,-0.0556716 ,-0.0247678 , 0.00249349, 0.06554933, 0.01806692,-0.02672608,-0.00859884, 0.01383694, 0.00398754, 0.04676105,-0.00250053, 0.03137904"
Knox Nebraska," 0.00599543, 0.09314312, 0.0253184 , 0.00088587,-0.0327426 , 0.03240109,-0.04688147, 0.00165306, 0.01680257, 0.00766906,-0.01569733,-0.01258303, 0.00898438,-0.00588347, 0.0153833 , 0.00838608, 0.01211448,-0.01598212, 0.03008759, 0.00708411, 0.00467816, 0.01390924,-0.00155588,-0.03522736,-0.01350092, 0.00849571,-0.01471763,-0.01739451,-0.00964848, 0.00393623, 0.00475798, 0.01369177, 0.0444162 ,-0.0098734 , 0.01161395, 0.01408548,-0.00978201,-0.01440699,-0.00435453, 0.02116418, 0.01008784, 0.0167603 , 0.0085037 , 0.00969687, 0.00019806,-0.0166444 , 0.02661722,-0.0048561 , 0.01202922,-0.01353703"
Knox Ohio,"-2.08235197e-02, 1.33703873e-02,-2.26260931e-03, 3.51234972e-02,-3.20463181e-02, 1.22314813e-02,-5.02077222e-04, 3.06963120e-02, 9.59418528e-03, 1.32124433e-02,-1.48533955e-02, 1.48781901e-02, 1.78059395e-02, 5.88172534e-03,-9.15609673e-03,-2.47086342e-02, 9.18509811e-03, 7.78136123e-03,-3.64700588e-03, 3.60019132e-03, 1.70974936e-02,-8.58020410e-03,-3.48995272e-05, 1.11969269e-03, 5.69537049e-03, 8.14933982e-03,-1.01858666e-02, 6.92671211e-03,-3.03818844e-03,-1.26836989e-02, 1.12579344e-02, 2.50320905e-03,-2.71906727e-03, 7.97032472e-03,-1.29529405e-02, 5.06592821e-03, 1.07990867e-02, 7.74188014e-03,-4.45844652e-03,-3.72850033e-03, 1.18619818e-02, 1.88242011e-02, 9.23046749e-03, 4.65858635e-03,-1.29243161e-03, 4.04133461e-03, 2.19567562e-03, 6.48035621e-03,-1.01255660e-03, 7.85451476e-03"
Knox Tennessee," 0.10103963,-0.01743007,-0.04048581, 0.07521873,-0.05337044, 0.05524902,-0.01556621,-0.02544974, 0.00890298, 0.00296399,-0.04877125, 0.01700764, 0.03302176,-0.02598995,-0.06470588,-0.00787455, 0.00806762, 0.00422503,-0.00036089,-0.01626292, 0.03845811, 0.00676056, 0.05728408,-0.00226684, 0.01216335,-0.02195959,-0.02125425, 0.00694692, 0.00443946,-0.01898747,-0.01822546, 0.02536691, 0.01892603, 0.03887284,-0.00217053,-0.02473323, 0.00447963, 0.01261872,-0.04483187,-0.00179589, 0.00645646, 0.06027234,-0.01068479,-0.01963473, 0.0104913 , 0.0113145 ,-0.01832029, 0.02721269,-0.01517285, 0.00369541"
Knox Texas,"-6.7222980e-03,-4.6127141e-02,-1.1826274e-02,-5.2341204e-02, 1.0761840e-03, 7.6769195e-03,-2.2209657e-03,-7.5818901e-03, 1.0769757e-02, 2.1729771e-02,-8.1421845e-03, 1.0861141e-02,-8.5052745e-03,-1.3129300e-02, 4.6518161e-03, 2.2682594e-03, 1.1583680e-02,-1.0946741e-02, 1.0636298e-02, 1.9215288e-02,-5.4625357e-03,-1.5015989e-02, 2.4109444e-02,-5.3761480e-04, 1.2383643e-02, 4.3505677e-03,-1.9094449e-03, 4.1526072e-03, 6.4665033e-03,-8.9815818e-03, 1.5092622e-03,-5.4501868e-03, 2.5621294e-03, 3.8582226e-03, 5.6177876e-03,-1.3363797e-03,-3.4263949e-03,-3.5171179e-05,-3.9624260e-03, 5.9255580e-03,-5.1750774e-03,-2.0024106e-03,-2.2271670e-02,-2.9501966e-03,-6.8938248e-03, 1.2909211e-02,-1.2306367e-03, 2.2101728e-03,-1.7748079e-03,-8.8781109e-03"
Kodiak Island Borough Alaska,"-0.03984818, 0.01801935, 0.00285712,-0.02714324,-0.00591513, 0.03031964, 0.03034445,-0.04100245,-0.01600094,-0.04527689, 0.05358127,-0.02695215, 0.00519026,-0.03015021,-0.00055198,-0.01137057, 0.01829176, 0.01350211,-0.02609416, 0.04531984, 0.00861259, 0.02084914,-0.01193714, 0.01763758, 0.00240151,-0.0009124 , 0.01031025,-0.00498875, 0.02930886, 0.01938024,-0.0144821 , 0.03145912, 0.00884297, 0.02301572, 0.01533824, 0.00162045,-0.02482289, 0.007621  , 0.00043845,-0.02832538, 0.01712095,-0.01193053,-0.00835738,-0.003329  , 0.0031281 ,-0.00320955, 0.00954568, 0.00577631,-0.00361532,-0.00247874"
Koochiching Minnesota,"-2.84464229e-02, 4.49745283e-02, 1.89304759e-03, 9.52903647e-03, 1.90518815e-02,-1.21461907e-02, 2.48816498e-02, 2.21501980e-02,-3.23245712e-02,-3.80971543e-02, 1.92715712e-02,-1.19826365e-02,-2.11970462e-03, 1.06371171e-03, 7.88595807e-03,-1.45018904e-03, 3.94584704e-03,-1.89928673e-02, 3.30003422e-05,-9.53119074e-04,-1.01405093e-02, 1.33299800e-02,-2.33155116e-03,-1.04865609e-02,-1.85215548e-02, 1.10976151e-04,-9.72612668e-03,-5.78340935e-03,-3.16592585e-03, 6.42423751e-03, 6.21027546e-03,-1.56277269e-02,-7.63469841e-03,-7.57693127e-03, 4.42641787e-03,-4.14921250e-03, 5.11119096e-03, 2.18637995e-02,-1.64245516e-02, 7.00819306e-04,-7.81269278e-03, 1.01576494e-02, 4.81930282e-03,-2.08480959e-03,-1.81437470e-02, 9.74380318e-03,-4.89243073e-03, 2.54574278e-03, 1.83003396e-02, 4.50020609e-03"
Kootenai Idaho," 2.8416932e-02,-1.3845752e-04, 3.6444083e-02,-2.9465731e-02,-4.2721286e-02,-6.2970151e-03,-3.1458363e-03, 6.4591905e-03,-2.3765463e-02,-1.6976466e-02, 5.7222587e-03, 8.7176980e-03, 1.7929664e-04, 9.1371145e-03,-8.8788951e-03, 4.7075525e-03,-1.0046597e-02, 7.4155363e-03,-2.0979092e-02,-6.2895273e-03,-8.5052066e-03,-2.3507371e-03,-5.7693389e-03, 8.8239100e-04,-9.4057247e-03,-6.6401437e-03,-3.4868694e-03,-9.6446397e-03, 2.1323101e-03,-3.2110354e-03, 4.0987409e-03,-5.7908607e-04,-2.0357765e-02, 2.7234922e-03, 2.0158347e-02, 9.7854035e-03, 7.9230675e-03,-3.3401642e-03,-1.7019297e-03, 5.4168548e-03, 1.5047543e-02, 7.8633259e-04,-8.9206286e-03, 2.5937767e-03,-2.1448549e-02, 4.5195520e-03, 6.7563978e-04, 3.6537983e-03,-3.5154062e-05, 3.6115369e-03"
Kosciusko Indiana,"-0.00288602,-0.00695484, 0.01102163, 0.00390209,-0.03152179, 0.01757207,-0.00075797, 0.01063424,-0.01945058,-0.01247174, 0.01128088,-0.00674241,-0.01308562,-0.00148128,-0.01224139, 0.00912658, 0.00372693, 0.0173187 , 0.00591615,-0.00201382,-0.01344664, 0.01799839, 0.00693138, 0.00328311,-0.01947987,-0.00921894, 0.01959477, 0.00216775, 0.01343307, 0.00893081,-0.00059109, 0.01285005,-0.00351173,-0.00376991,-0.00495166, 0.00249228,-0.01548872,-0.00034558,-0.00541055, 0.00077438,-0.00221368,-0.01452562,-0.01926531,-0.00675994,-0.01246667, 0.00054554,-0.00791393, 0.00702188, 0.00928699,-0.0026826 "
Kossuth Iowa,"-0.01992294, 0.01490823, 0.01759852, 0.01838799, 0.02744431,-0.00338815,-0.03490715, 0.03171892,-0.00608421, 0.02610001, 0.01808411, 0.00763995, 0.00119414,-0.00834308, 0.00330155, 0.00151407,-0.00033141,-0.01334308,-0.0111044 , 0.00306378, 0.01260663, 0.01929329, 0.01587716,-0.01175258, 0.0043046 , 0.0025108 , 0.00450966, 0.00722361, 0.01026757, 0.00017366,-0.01561809, 0.00350482, 0.0033781 ,-0.00107043, 0.00356559, 0.00286942,-0.02613858,-0.00904037,-0.00016779,-0.00278849,-0.02439378,-0.00391388, 0.00869893, 0.0096589 , 0.02145881,-0.00647753, 0.01190146,-0.02362426, 0.00320342,-0.01821189"
Kusilvak Census Area Alaska," 2.4625346e-01, 3.7335627e-02, 5.1732492e-02,-6.9938809e-02,-4.4848230e-02, 6.0962453e-02, 8.0786496e-03,-2.9032135e-02,-4.1024253e-02,-1.8101756e-02, 3.4687441e-02,-8.3319321e-03, 2.8319472e-02, 4.1530724e-03, 1.7695714e-02,-1.3402799e-02, 1.4299237e-02,-2.1363748e-02,-2.7315624e-02, 4.4142362e-02, 1.5616154e-02,-4.1638045e-03, 1.5898493e-04,-2.1979630e-02,-4.6737203e-03,-1.7891573e-02, 2.1714386e-02, 1.7082743e-02,-8.9002016e-04,-1.6079694e-02, 1.5362426e-02,-8.2800854e-03,-3.9887182e-02,-4.2554950e-03,-3.4743402e-02, 2.1864239e-02, 1.1060272e-02, 3.3137298e-03,-2.1648096e-02, 2.3044771e-02,-3.3693959e-03,-9.6969254e-04, 2.0002106e-02, 4.9056439e-03,-2.3420585e-02,-8.9845294e-03, 1.7987898e-02,-5.2597504e-03,-6.2842062e-03, 2.0917866e-02"
La Crosse Wisconsin," 0.01316184,-0.02867642, 0.00297053,-0.03288585,-0.04929232, 0.02024873,-0.03967286, 0.0249907 , 0.01900441, 0.0123772 , 0.00604263, 0.00152419, 0.01167798,-0.02216054, 0.03774003,-0.01639635, 0.00856288,-0.01474683,-0.0195449 , 0.00158352, 0.00280634, 0.01735902,-0.02039711,-0.02546197,-0.03355441, 0.03867599, 0.00477478,-0.00074475, 0.00066733, 0.00354484,-0.01206739, 0.00301158,-0.0088603 , 0.02803895, 0.01904268, 0.02505765,-0.00611943, 0.00013649, 0.00489088, 0.0339484 , 0.00739097, 0.01565818, 0.01042034,-0.01330243, 0.0024746 , 0.00056486, 0.00071237,-0.02251747,-0.00439289,-0.003791  "
La Paz Arizona,"-2.2433585e-02,-1.3179097e-02,-5.5614007e-03,-3.9920241e-02,-1.1757955e-02,-3.0503493e-02, 6.1088805e-03,-1.4631617e-02, 5.1702829e-03, 1.7146265e-02, 1.2702008e-03,-3.2605216e-02, 1.3466207e-02,-1.6978552e-03, 1.1356323e-03,-5.7301816e-04, 6.5011326e-03,-1.6154755e-02,-4.6054067e-04,-4.7208159e-03,-5.4419786e-03, 1.4675293e-02,-4.4966280e-03,-1.3691172e-03,-1.3153972e-03, 7.8236302e-03,-1.3716831e-02,-9.7081962e-04, 2.1437728e-03, 1.5738361e-02, 1.6289951e-04, 9.3085822e-03, 1.9399973e-02,-5.9798225e-03,-3.6803912e-03,-6.3483235e-03, 7.6840553e-03,-9.7522709e-05,-2.3795043e-03,-5.2193515e-03, 3.6071250e-03, 1.1523609e-02, 1.8669656e-04, 8.6872652e-04, 1.1573878e-02, 8.6066412e-04,-5.7730279e-03, 9.2396531e-03, 7.2563011e-03,-4.3530199e-03"
La Plata Colorado,"-0.01549354,-0.006567  ,-0.02730581,-0.07982663,-0.03020493,-0.0331087 ,-0.00387599,-0.00600942, 0.00087637,-0.02852038,-0.00391391,-0.01588333,-0.00652791, 0.01290805,-0.00914686, 0.00904872,-0.00689757, 0.01249391,-0.0086655 , 0.00026191,-0.01410222, 0.00750734,-0.00076597, 0.02452475, 0.00917586,-0.00110535,-0.00265753, 0.01661335, 0.00985033, 0.01148973, 0.00073806,-0.01717436, 0.00988198, 0.0122282 ,-0.00853595,-0.01180976,-0.00932838, 0.0031107 ,-0.00466832,-0.00373151, 0.0060308 , 0.00911511,-0.01026519,-0.0098771 , 0.00232564,-0.00472898, 0.01091471,-0.00251575, 0.00732643,-0.00547293"
