county,embedding
Woodward Oklahoma," 5.87269245e-03, 4.35825177e-02,-4.48042750e-02, 2.18286999e-02, 4.41260030e-03, 4.11606506e-02,-3.27730849e-02,-3.96790095e-02,-7.56547262e-04,-9.29870922e-03,-5.19479997e-03,-5.61955385e-03,-4.53994889e-03, 5.06253261e-03,-3.52952885e-03,-4.96034045e-03,-2.86058267e-03, 1.61951804e-03,-6.97847595e-03, 1.73611399e-02, 7.68218702e-03,-5.94469206e-03, 3.35238967e-03,-4.57816245e-03, 6.22762775e-04, 4.59442940e-03,-1.21453544e-03,-2.76072067e-03, 1.95006665e-03,-1.08176624e-04, 1.54382933e-03, 6.25101617e-04,-4.93172416e-03,-1.14130520e-03,-2.73083162e-04,-5.78893349e-04, 1.57246992e-04,-5.08066325e-04,-2.67047493e-04, 1.15013288e-04,-1.35343380e-05,-2.62552814e-04,-2.76183418e-04,-4.34192247e-04, 1.98969748e-04, 2.88822659e-04,-3.70107853e-04, 1.32024099e-04, 2.87615432e-04, 1.04572900e-04"
Worcester Maryland," 0.01448234, 0.02143826, 0.01768237,-0.02489498, 0.02646823, 0.04872692, 0.09491275,-0.0081358 ,-0.05534675, 0.0119423 , 0.01791455,-0.03770875,-0.00841042, 0.0002043 ,-0.00906804,-0.00295519, 0.01040496, 0.01035856, 0.00114863,-0.00054721, 0.00059867,-0.00259492, 0.00486941,-0.00754603, 0.00428264,-0.0019023 , 0.00137187, 0.0024638 , 0.00606433,-0.00340042,-0.0029869 , 0.00242392, 0.00285464,-0.00120018, 0.00223428,-0.00134258,-0.0044789 ,-0.00181463,-0.00312876, 0.00017294, 0.00312636,-0.00326803,-0.00182644,-0.0022558 ,-0.00339065, 0.00284478,-0.0042301 ,-0.00156768, 0.00702672,-0.00061937"
Worcester Massachusetts,"-3.25002819e-02,-5.45061976e-02, 5.88020869e-02,-3.11885867e-02, 1.13349169e-01,-7.11372793e-02, 1.46251228e-02,-1.75846182e-02, 1.42474268e-02, 2.98803765e-02,-1.35937706e-02, 1.04763640e-04, 6.76196488e-03,-1.24328295e-02, 7.28802197e-03, 2.45979447e-02,-1.37588670e-02, 3.75053426e-03, 1.60558324e-03, 1.90278217e-02,-4.23364295e-03,-9.73671582e-03,-5.19860815e-03, 3.26402835e-03,-3.80994473e-03, 1.06630602e-03, 2.62725097e-03, 2.34424579e-03,-7.52614578e-04,-6.33017253e-03, 1.26210069e-02,-1.32064922e-02,-1.83886685e-03, 3.28077166e-03, 8.61719425e-04, 2.07153591e-03,-1.15069735e-03,-9.33441392e-04,-4.10893728e-04, 3.93492868e-03,-9.56802251e-05,-1.23343547e-03, 6.74031762e-05,-7.57529400e-04, 9.81883495e-04, 2.50475830e-04, 4.88488819e-04, 6.78468030e-04,-1.11038552e-03,-2.31254776e-03"
Worth Georgia,"-4.6191115e-02,-3.5085354e-02, 5.5704844e-05, 1.3478757e-02, 1.1622604e-03,-2.4017897e-03, 6.1208673e-02, 1.3072601e-02,-1.5559446e-03, 5.3528748e-03, 3.4824465e-03,-4.7760396e-03,-3.4193583e-02, 1.8246463e-02, 1.8292746e-02,-1.4729131e-03, 7.0491447e-03,-1.4955337e-02, 1.6986445e-03, 1.4954121e-03,-5.2577145e-03, 3.2442310e-03,-9.9029706e-04, 6.9593140e-03, 4.0367972e-03, 1.9704433e-04, 9.2153829e-03, 3.6104631e-03, 1.9305180e-05,-5.7431045e-03, 7.5578354e-03,-8.6217476e-03,-4.1710236e-04, 3.5913640e-03, 1.1960092e-03,-6.6685758e-04,-2.6105861e-03, 3.2900961e-04,-5.1740619e-05,-1.3887034e-04,-9.6000120e-04, 7.1962603e-04, 7.7960506e-04,-9.5581483e-05, 4.7902399e-04,-5.8644527e-04,-2.6895400e-04, 5.0851452e-04,-9.8974342e-05, 1.8306945e-04"
Worth Iowa," 0.01424359, 0.09657457,-0.00178728,-0.03137753, 0.02954322,-0.00228282,-0.01805237, 0.01630303,-0.00160236,-0.03563973, 0.00371795, 0.02247489, 0.00386266,-0.00788555, 0.01744382,-0.00437854,-0.00368144,-0.00820135, 0.00099915,-0.0078501 , 0.00286869,-0.00568867, 0.02783828, 0.02060056, 0.00745952,-0.00896007,-0.01166173,-0.00558711,-0.00504919, 0.00308812,-0.00048898, 0.00091505,-0.00178424, 0.00199394,-0.00238558,-0.0004347 ,-0.00214662,-0.00038911, 0.00034477, 0.00085381,-0.00010372,-0.00062106,-0.00026058,-0.00090997, 0.00099571, 0.00023451,-0.0005181 , 0.00011086,-0.00023219, 0.00054747"
Worth Missouri,"-2.49548912e-01, 5.30827284e-01,-2.83444703e-01, 7.02285096e-02,-1.03266254e-01,-1.63817629e-01, 1.88036710e-01, 5.58301387e-03, 1.02026373e-01, 7.31470529e-04,-2.30488017e-01,-1.47266348e-03, 2.13983888e-03,-3.51054519e-02,-1.96669456e-02,-3.89011204e-02,-1.33433398e-02,-2.90050637e-02, 6.91332715e-03,-2.15123594e-02,-3.17930104e-03,-6.33646781e-03,-3.88923218e-03,-1.10618873e-02,-8.18409398e-03,-2.17391737e-03,-2.76660244e-03,-4.66622325e-04, 3.91567482e-05, 2.92721321e-03,-4.60996106e-03,-8.51651130e-04, 1.78369065e-03,-3.76981054e-03,-6.47576817e-04,-5.83725399e-04, 6.17088983e-03,-1.45994592e-03, 7.36990187e-04,-4.84406119e-05,-2.02814676e-03,-9.19634127e-04,-1.74030638e-03,-3.34181648e-04, 1.68029190e-04,-4.80828458e-05,-2.35549989e-04, 2.12877450e-04,-1.63326244e-04,-7.90998223e-04"
Wrangell City and Borough Alaska,"-0.06043499,-0.11791953, 0.05283638,-0.04052589,-0.07828046, 0.04422864, 0.05455177, 0.00393881,-0.00864416,-0.01673985, 0.03294633, 0.02005462, 0.02839635,-0.00264371,-0.01632741, 0.02997014,-0.07557105, 0.03984936, 0.11452422,-0.05681184,-0.01066715,-0.04397816, 0.03338876,-0.04848847,-0.0283262 , 0.03064137, 0.00070449,-0.00176449, 0.00179039, 0.01414581, 0.03279727,-0.01543467, 0.02032441, 0.01246625,-0.01970673, 0.01225829, 0.00882706,-0.01528142,-0.00345192,-0.01017985, 0.00630528,-0.00240836, 0.00134963,-0.00192859,-0.00120522, 0.00080198, 0.00447916,-0.00410669,-0.00117733,-0.00226309"
Wright Iowa," 0.01905327, 0.03112087, 0.05630619, 0.07155946, 0.02174436, 0.02210323,-0.04118962,-0.04127287, 0.03339903,-0.0495532 , 0.04372145,-0.00515217,-0.01333089,-0.00698936, 0.01139288, 0.00796827, 0.01511505, 0.01696544,-0.01318236,-0.00489379,-0.00835496,-0.00140231, 0.0125734 ,-0.00474783, 0.00575427,-0.00787174, 0.00748513,-0.00597099, 0.00741198,-0.00098758, 0.0004701 , 0.0048399 , 0.00217059,-0.00207975,-0.00291778, 0.00252285,-0.00059368,-0.00069047,-0.00016185, 0.00102503,-0.00046823, 0.00091542,-0.00014844,-0.00035839,-0.00045808, 0.00059375,-0.00043069,-0.00072442,-0.00031412, 0.00082727"
Wright Minnesota,"-0.01835017, 0.01254105, 0.03783819,-0.06131042,-0.00599291,-0.02447103,-0.02064303,-0.01025155, 0.01198116, 0.01536341, 0.00155518,-0.00875132,-0.00071358,-0.0017798 , 0.00095335, 0.01902918, 0.00132789, 0.00516007, 0.00751581,-0.00763632,-0.00677865,-0.00560313,-0.00855822,-0.00579544, 0.01000421, 0.00357626, 0.00272462, 0.00310498,-0.01408454, 0.00094341,-0.00698051, 0.00284844,-0.00512968, 0.00487314,-0.00181343, 0.00284892, 0.00316365, 0.00314786, 0.00011629,-0.00096775, 0.00575619, 0.00292869,-0.0021886 , 0.00375769,-0.00264207, 0.00125918,-0.00067016,-0.00095807,-0.00080971, 0.00024263"
Wright Missouri," 0.04218018, 0.03035974,-0.01542548, 0.03096899,-0.00891191,-0.0319529 , 0.01037273, 0.03438123, 0.00902702, 0.02583573, 0.00912916, 0.00857193,-0.00439774,-0.01083155, 0.00552662,-0.01622357, 0.00611772,-0.00366559,-0.00222829, 0.00593897, 0.00303438, 0.00059336,-0.00227676,-0.0012507 , 0.00015746,-0.0023221 ,-0.00154761,-0.00646549,-0.00115115, 0.00136899, 0.00067644, 0.00225848, 0.00494979, 0.00049824, 0.01113631,-0.00639548, 0.00695635, 0.0080154 ,-0.00080504,-0.00454077, 0.00093851,-0.00277286, 0.00703728,-0.00454369, 0.00017474, 0.00202392, 0.00145559, 0.00119974,-0.00120461,-0.0009184 "
Wyandot Ohio,"-1.0530333e-01,-2.3133164e-02, 4.8165540e-03,-4.9646128e-02,-6.3457824e-02, 3.6371730e-02,-2.0842960e-02,-2.5588078e-02, 2.6421568e-03,-1.1369025e-02, 4.3351974e-04, 6.5806886e-04,-2.5434999e-03,-1.5540012e-03, 8.7463260e-03,-1.5925370e-03, 3.9991955e-03, 2.1917615e-03,-8.7461965e-03,-2.2199180e-04,-5.9363893e-03, 1.2955546e-03, 3.0521553e-03,-1.7210861e-03,-3.7576072e-04,-9.4338693e-04,-1.2846917e-03,-1.7639203e-03,-8.3690666e-04, 1.5902224e-03, 1.6253864e-03, 1.4925794e-03,-5.8375672e-04,-7.4774277e-04,-6.4893352e-04,-3.3250800e-04,-5.3735590e-04,-8.7099406e-04,-4.2607112e-06, 8.6345233e-04,-2.4689440e-04,-3.2900465e-05, 4.5572338e-04, 8.5568128e-05, 4.5753026e-04, 2.0668973e-04,-3.9314863e-04,-1.0744809e-04, 4.2355889e-05, 7.4322190e-05"
Wyandotte Kansas,"-5.9619583e-02,-6.2855497e-02,-5.9550442e-02, 4.4157341e-02, 8.8085625e-03,-5.1608931e-02,-1.4629913e-02,-7.2844788e-03,-3.9598807e-03, 1.4000095e-03,-1.4872250e-02,-7.2737550e-03,-1.5346869e-02, 7.6078932e-04, 7.5537851e-03, 3.5954043e-04, 2.5236921e-03,-8.3713504e-03,-6.4611784e-03, 3.2209195e-03,-4.6546021e-03,-2.6791368e-03,-2.4896751e-03,-8.0197124e-04,-2.4183483e-03,-3.1519716e-04,-4.4521815e-04, 6.8177225e-04, 4.2897346e-04, 8.6974390e-03,-4.7063676e-04, 6.7646011e-05,-1.6987163e-03, 1.4661513e-03,-1.8970557e-03,-3.4863775e-04,-1.3428755e-03, 1.5994902e-04,-5.2769267e-04, 2.2226684e-04,-2.2405079e-04,-6.2958716e-04, 2.5650847e-06,-1.3395854e-03, 3.3697885e-04, 2.5622467e-05, 3.2915988e-05, 3.1786967e-05, 1.9413720e-04,-1.1611979e-04"
Wyoming New York," 7.3097788e-02, 2.4595191e-03, 6.1802369e-02,-6.6160686e-02,-4.4218678e-02,-7.5187319e-04, 3.2707402e-03, 4.9738036e-03, 1.3460689e-02,-3.2669702e-03,-1.6321206e-02,-1.6998272e-02,-4.0579191e-03,-5.1828413e-03, 1.1055595e-02, 3.2178867e-03,-6.1245360e-03,-9.2706154e-04,-5.7475641e-03,-6.6670734e-03, 4.6216226e-03, 7.6886443e-03, 2.0241786e-03,-2.4554676e-03, 1.8653224e-03,-6.0373289e-03, 3.3843068e-03,-3.2402300e-03, 2.6519776e-03, 8.2360918e-04,-2.2813966e-04, 1.0653705e-03, 9.6251006e-04,-1.6271238e-03,-1.2888422e-03, 1.5203933e-03, 6.1752542e-04, 9.5231539e-05, 9.5202902e-04, 2.7571846e-04,-5.3374103e-04, 4.4432902e-04, 3.5591028e-04, 7.0958136e-04, 6.0114858e-04, 5.0403207e-04,-5.2329374e-04, 2.6808128e-05, 7.5656171e-05, 3.6340069e-05"
Wyoming Pennsylvania,"-1.06895655e-01, 1.63657106e-02, 9.39174667e-02,-7.24084629e-03,-6.40079305e-02, 5.30816503e-02, 1.53327249e-02, 7.79292174e-03, 1.73872504e-02,-2.17393748e-02,-1.94391143e-02, 1.20491171e-02, 5.50921727e-03,-5.06324600e-03,-1.08134728e-02, 8.40126351e-03,-1.31204948e-02,-5.23064286e-03,-5.25787193e-03, 2.79783141e-02, 8.57974123e-03,-5.28726308e-03,-5.06563252e-03,-1.89326413e-03, 6.18776353e-03, 2.59127188e-03,-2.33683689e-03,-3.80477100e-03, 1.14439696e-03, 2.77337292e-03, 1.02414039e-03,-1.79592252e-03,-5.38551575e-03,-5.41702611e-03, 8.94686382e-04,-4.95082757e-04,-4.51756088e-04, 1.84451090e-03, 1.39183772e-03, 1.49650942e-03,-2.31291400e-03,-6.58992969e-04,-1.22966804e-03, 3.72168230e-04,-1.04730879e-03,-2.01508141e-04,-1.02751670e-04, 1.25786813e-03, 2.71190220e-04,-4.69040999e-04"
Wyoming West Virginia,"-7.9465657e-02,-1.8926609e-02,-2.6627120e-02,-5.1719684e-02,-1.1547122e-02, 4.2104740e-02,-6.6344611e-02, 2.4108600e-02,-8.1390496e-03, 1.4615875e-02,-2.3627107e-03,-4.4559661e-02, 1.1872737e-02, 9.9350415e-05,-6.4894878e-03, 1.3154995e-02, 4.9687177e-03,-6.3254973e-03,-1.1185355e-02, 2.5557682e-03,-1.5658701e-02,-1.5551929e-03, 7.5331558e-03, 2.1660103e-02,-1.6834190e-02, 2.9802699e-02, 2.1039207e-02,-2.4611369e-02, 6.7059351e-03,-1.0613423e-02,-4.8309531e-02,-3.5763595e-02, 2.0800758e-02,-1.2046832e-02,-1.2174192e-02, 4.2288331e-03,-4.0908586e-03, 5.6218719e-03,-7.6048123e-03,-4.5243758e-03,-6.3231331e-04,-1.4837155e-02, 7.5796908e-03, 8.8904181e-04,-1.5252171e-03, 1.2133255e-03, 4.1835118e-04,-6.6211433e-03,-3.3224854e-03, 5.6779343e-03"
Wythe Virginia,"-0.00772068,-0.07777167, 0.04367541,-0.00896797,-0.00024958, 0.01146997, 0.0167398 , 0.00845762,-0.00988994, 0.01607351, 0.00957904,-0.00465431,-0.00549015,-0.00774451, 0.00667928,-0.0059406 , 0.00744666,-0.00190097,-0.01079905, 0.0125767 , 0.00606012,-0.00446069, 0.00155508,-0.00211169, 0.00218079, 0.00088425,-0.00667647, 0.00495609, 0.00298314,-0.00127779,-0.0008351 ,-0.0012269 , 0.00094235,-0.00308186, 0.00235744, 0.00035088, 0.00078653, 0.00394023, 0.00249579,-0.00491006, 0.0001738 ,-0.00110847, 0.00172159,-0.00225372, 0.00020417, 0.0013334 ,-0.00022917, 0.00083862, 0.00075508,-0.00050398"
Yadkin North Carolina,"-4.92793974e-03, 2.43464056e-02, 2.28078179e-02, 8.36827047e-03,-3.24709527e-02, 1.27124451e-02, 4.27923426e-02, 6.41257677e-04, 2.10777838e-02, 7.86331110e-03, 1.50708565e-02, 2.36465000e-02,-2.18990706e-02, 2.24109273e-02,-5.11295162e-03, 1.15767112e-02,-4.04569320e-03,-5.96698979e-03, 1.05312988e-02, 2.28268933e-03,-1.00198400e-03, 3.69651383e-03, 7.99791794e-03,-7.01959524e-03,-9.22199059e-03,-1.11843105e-02, 9.78180580e-03,-1.06367208e-02, 6.87851245e-03, 6.00416533e-05, 4.05584724e-04, 7.08706956e-03, 6.92750188e-03,-5.52586140e-03, 5.14253322e-03,-8.22962914e-03,-7.64712831e-03, 4.81686462e-03,-1.18749700e-02,-7.36099342e-03, 1.61218713e-03,-1.51957182e-04,-5.12239058e-03, 7.96385668e-03, 7.12939864e-03,-1.17982294e-04,-1.18322775e-03,-1.33404124e-03,-2.19465815e-04, 1.18380820e-03"
Yakima Washington,"-8.23060423e-02,-1.01324596e-01,-4.85612266e-02, 1.21500473e-02, 2.68974379e-02,-8.17910396e-03,-3.26844864e-02,-1.34862503e-02, 4.22887132e-03,-1.46493223e-02, 1.86240915e-02, 2.95107532e-03, 1.57257523e-02, 6.48794742e-03,-5.64054120e-03,-1.16404742e-02, 8.29356257e-03, 3.30146891e-03,-1.10706044e-02, 9.58701782e-03, 5.73255122e-04,-5.97273558e-03, 1.28882984e-03, 8.71609617e-03,-1.39828380e-02,-1.26229608e-02,-4.93919896e-03,-4.74380469e-03,-3.35682649e-03,-6.14223350e-03, 3.41949984e-04, 1.84931839e-03,-3.18448548e-03, 1.28263258e-03, 2.61146051e-04, 2.52319005e-05,-1.55193848e-03,-2.58613774e-03, 2.26132409e-03,-3.09731741e-03, 2.91685667e-03,-4.93162638e-03, 1.33820437e-03, 3.71580711e-04,-2.26638233e-03, 2.27470603e-03,-1.42049161e-03, 1.93441589e-03, 1.34111173e-03, 4.72720625e-04"
Yalobusha Mississippi," 1.0712944e-01,-7.3863962e-03, 6.9027066e-02,-2.0925481e-02, 4.6999235e-02, 6.6440910e-02, 3.6650099e-02, 1.3541153e-03, 9.8902611e-03, 1.1027142e-02,-5.3731946e-04,-1.1559668e-02,-4.2351793e-02, 3.5516411e-02, 1.5483727e-02,-2.3359940e-03,-4.7736000e-03,-8.6491145e-03, 5.8840672e-03, 6.9743874e-03,-1.4884283e-02, 1.2373815e-02,-4.0931813e-03, 3.9564772e-03,-1.3178314e-02,-1.0647061e-02,-1.8371682e-03,-3.1317570e-03,-2.2606484e-05,-5.3331647e-03,-3.8725854e-04,-1.1684295e-03,-1.2440811e-02,-7.8749261e-04,-2.9163889e-03, 3.0465166e-03, 1.8575481e-03,-2.3017731e-03,-1.0643670e-03,-8.1497047e-04, 9.4994809e-04, 2.4803681e-04,-3.3864373e-04,-1.8503914e-03,-3.7380945e-04, 6.8986061e-04,-1.2348851e-04,-2.6817064e-04,-8.9014060e-04,-2.7079496e-04"
Yamhill Oregon,"-5.2230112e-02,-5.6698058e-02, 2.3555093e-02, 2.4422808e-02, 1.2061402e-02, 1.2789738e-02,-1.4528176e-02, 2.8354978e-02, 1.7134799e-02, 1.9093439e-02,-7.2142035e-03, 1.9397190e-02,-1.0292192e-02,-9.5536627e-05,-2.4072893e-03, 4.3851421e-03, 1.5282225e-02, 1.6146446e-02,-7.4417336e-04,-5.8469716e-03,-4.6630311e-03,-1.0969054e-02,-5.7812091e-03, 1.7485874e-03,-7.6928469e-03,-7.2110626e-03,-7.0223059e-03, 3.0814572e-03,-5.5016791e-03, 1.4346980e-03, 3.6186634e-03, 1.5435357e-03, 1.5853839e-02,-3.4450043e-03, 1.3437339e-02,-4.2797029e-03, 4.6259831e-03, 1.0205687e-02, 4.7014854e-03,-8.5192481e-03,-1.1849276e-03,-5.4073800e-05, 4.4472609e-03,-7.8502977e-03,-2.3845334e-03, 4.4411705e-03, 1.4133428e-03, 4.6734344e-03, 7.8419507e-05,-3.6342351e-03"
Yancey North Carolina,"-8.34946055e-03, 4.52775182e-03,-2.26390865e-02,-5.10438532e-02,-6.00823078e-05, 2.79619731e-02,-9.06052301e-04, 3.19046266e-02,-3.39222103e-02, 2.40050768e-03, 4.91305441e-03,-1.80045608e-03, 4.50990489e-03,-9.03571118e-03,-6.89081242e-03, 6.40614831e-04, 4.85325279e-03,-1.27603123e-02, 7.30452873e-03, 6.14366785e-04, 6.22059219e-03,-3.36571527e-03, 1.23816719e-02, 3.59020871e-03,-3.14055802e-03,-9.20722354e-03,-7.95641635e-03,-7.82947056e-03,-9.21759754e-03, 8.31460115e-03,-1.49849080e-03,-1.06685655e-02, 4.15434130e-03,-5.96662099e-03, 7.71148922e-03, 3.43820988e-03,-2.27126037e-03, 5.50647359e-03, 4.99974331e-03, 2.23669759e-03, 2.33145151e-03, 5.94727229e-03,-1.93566270e-03, 3.61391634e-04,-3.44623998e-03, 1.97018730e-03,-1.13537686e-03, 1.45369640e-03,-5.10641374e-03, 3.59593914e-03"
Yankton South Dakota,"-6.81677237e-02, 2.47233938e-02,-2.17832644e-02,-2.97787227e-02,-6.45772601e-03, 4.80045453e-02,-2.48406064e-02,-2.91900840e-02,-4.29131128e-02, 1.46463495e-02, 2.16991529e-02, 2.09964942e-02, 1.81178178e-03, 6.41692337e-03, 2.79426837e-04, 6.70401473e-03, 4.99494467e-03, 9.25511401e-03, 5.76992566e-03,-5.22899063e-05,-1.02147693e-03,-4.88408748e-03,-1.31871074e-03,-8.01910833e-03, 4.65735001e-03, 4.11185948e-03, 8.85996618e-04, 1.85271387e-03,-4.15998325e-03,-3.14546603e-04,-6.18678052e-03, 4.39999020e-03,-2.64507346e-03, 9.89839435e-03, 1.48696813e-03, 8.42231419e-03, 2.56411266e-03, 2.95775826e-03,-1.86249369e-03, 2.73922808e-04,-3.61788529e-03,-1.14849629e-03,-5.99568710e-04, 1.71066390e-03, 5.50400175e-04, 1.11469571e-05,-4.38676507e-04,-6.86168438e-04,-3.31703603e-04, 1.17989613e-04"
Yates New York," 1.8730535e-01,-3.1262832e-03, 2.4734791e-02,-5.2685644e-02,-2.1684602e-02, 5.7831995e-02,-1.6779812e-02, 3.7158314e-02, 1.0345930e-02, 5.4588239e-04,-1.2426332e-02, 4.0427307e-03,-3.2061753e-03,-1.8603551e-03, 1.4648988e-02, 5.8965036e-03,-7.4963360e-03,-5.4592107e-05,-6.4461506e-03,-1.3277079e-02, 1.7154310e-02, 9.2245061e-03,-1.0268013e-02, 1.0157337e-03, 2.4268441e-03, 5.8084093e-03, 3.1411292e-03,-6.9262814e-03, 1.9060401e-03, 2.6033069e-03,-6.7683328e-03,-5.6693852e-03, 2.9601087e-03,-2.6992308e-03,-2.1002188e-03, 2.5063937e-03, 2.9265572e-04, 1.0929948e-03,-1.6734283e-04,-1.1270260e-03, 1.3763531e-03,-4.2555402e-03,-1.9467328e-04, 1.2585468e-03, 1.1691591e-03,-6.6184392e-03, 1.1677411e-03, 2.6368489e-03, 2.0788729e-03,-3.0315521e-03"
Yavapai Arizona," 9.5501460e-02,-8.7316237e-02,-7.8476956e-03, 5.2386012e-02, 9.9505354e-03,-3.1501971e-02,-1.4867619e-02,-1.7352679e-03,-3.6171393e-03, 2.1964847e-03, 1.4578359e-02,-2.0129795e-04,-2.7960837e-03, 5.9361407e-03,-4.6519106e-03, 2.3376638e-04,-2.1999311e-03, 3.8623982e-03, 5.4241777e-03,-4.6708132e-03,-4.6132700e-04, 3.1582771e-03,-1.2541841e-02,-1.9104638e-03,-6.8107608e-04,-5.9894081e-03,-5.0746719e-03,-3.7646275e-03,-4.0687129e-04, 2.6439878e-03,-9.4685622e-04,-3.7132117e-03, 7.5662375e-04, 8.7177474e-04, 6.6906111e-03, 7.3263971e-03, 3.1596646e-03, 1.3400587e-03, 2.6521471e-03,-1.6878060e-03,-4.3301317e-03,-1.9277079e-03,-1.5389035e-03,-1.6850071e-03,-3.1879390e-04, 5.1453628e-04, 6.0405966e-04, 4.6847348e-05, 9.4503870e-05,-1.2376499e-03"
Yazoo Mississippi,"-0.027248  ,-0.05053474,-0.06929415, 0.0070756 , 0.00957668, 0.00838923, 0.02367236, 0.01384582,-0.00993391,-0.00683183, 0.02095484,-0.00326655,-0.00286805,-0.00061662, 0.00327309, 0.02934325,-0.01273103,-0.00141297, 0.00062763,-0.00680265, 0.01106721,-0.00490362, 0.00399225, 0.00309879, 0.00622155,-0.00294178,-0.00282157,-0.00625745, 0.003852  , 0.00535661,-0.00137765,-0.00311478, 0.00144613, 0.00071963,-0.00066582, 0.00304512, 0.00066604,-0.00250661,-0.00038376,-0.00037235, 0.00790538, 0.00180066,-0.00115795, 0.00262143,-0.00484809, 0.00033259,-0.00218487,-0.0011379 ,-0.00436838, 0.00065984"
Yell Arkansas," 0.08993781,-0.06736619, 0.05358064, 0.14548983,-0.00371416, 0.02325314,-0.04251262,-0.02955748,-0.01373998, 0.00348279,-0.00934376,-0.00861853, 0.01470825,-0.00056185,-0.01394033,-0.0120646 ,-0.00262162, 0.00686861,-0.00142281, 0.01479746,-0.01066501, 0.00350107,-0.00701001, 0.00618645,-0.02915261,-0.01389819,-0.00522862,-0.00871502, 0.00796734,-0.01168122, 0.00133947, 0.00108434,-0.02196882,-0.00327281,-0.00063522,-0.0019701 ,-0.00195629, 0.00177899,-0.00908518,-0.00948035, 0.0014955 , 0.00188257,-0.00711791, 0.00456484, 0.00523626,-0.00088583,-0.00138782,-0.00234696,-0.00099998,-0.00040007"
Yellow Medicine Minnesota,"-6.42376691e-02, 9.67087895e-02, 8.31466243e-02,-7.80202001e-02, 4.25004866e-03, 5.89008965e-02,-6.81824014e-02, 6.51603565e-03,-8.21046624e-03, 2.97793411e-02, 2.09450126e-02,-4.06062268e-02,-4.06381767e-03, 7.01333536e-03, 1.34921903e-02,-1.12243723e-02,-5.81794593e-04,-4.19975398e-03, 1.16095804e-02, 8.70306758e-05,-3.34922620e-03,-1.72910921e-03,-9.66322422e-03, 1.35722365e-02, 7.71111948e-03,-2.34422367e-03, 1.85769908e-02, 8.55111983e-03, 2.86032911e-03,-1.30150085e-02, 1.57065261e-02,-1.35111585e-02,-1.09154254e-03, 5.89360995e-03, 3.91253596e-03,-1.85779296e-03,-2.93335225e-03, 1.46627403e-03, 5.79087122e-04, 9.74529947e-04,-2.35194853e-03, 1.54633424e-03, 4.94348584e-04, 1.95411174e-03, 3.93489259e-04,-1.28290395e-03,-3.36522266e-04, 2.12939864e-04,-4.47048486e-04, 8.44483948e-05"
Yellowstone Montana," 1.6061033e-01, 2.8015198e-02,-2.4426511e-02,-6.7356199e-02, 4.2118277e-02,-1.7830921e-02, 2.7999387e-04, 1.2704554e-02, 2.5547722e-02,-2.4868781e-02,-1.3435352e-02, 1.8630212e-02,-7.9693412e-04,-7.0736948e-03, 2.3688920e-02, 4.7753979e-03, 5.0665122e-03,-7.4398675e-04,-1.1247279e-03,-1.0308529e-03,-4.8240647e-03,-6.4690175e-06,-2.9007664e-03,-2.4263361e-03, 5.3303731e-03, 3.9551343e-04,-1.6937290e-03,-2.1632405e-03, 1.0499863e-03, 3.0524251e-03, 2.2990178e-04, 2.7985178e-04,-1.0871829e-03, 1.5093413e-03, 2.4151397e-03, 4.9356197e-04,-5.0398119e-04,-2.5606682e-04, 9.6010620e-04, 2.9662203e-03, 3.8302547e-04,-1.2687687e-03, 1.4495174e-03, 4.5035058e-04, 2.8236401e-03, 1.6789249e-03,-6.7745446e-04, 3.8855834e-04,-5.8487116e-04,-1.7188448e-03"
Yoakum Texas," 1.2377919e-01, 1.7828207e-02,-1.1975418e-02, 2.7332458e-01, 5.1852660e-03,-1.9046687e-02,-7.5257093e-02,-5.1127721e-02,-6.4240292e-02,-2.5228448e-02, 1.0197466e-02,-3.4110334e-02,-7.3385248e-03,-1.0882660e-03, 8.0578327e-05,-1.4357206e-02, 1.5146038e-02,-1.2720868e-03,-4.3123413e-04,-1.2971550e-02,-9.5012439e-03,-2.7860135e-03, 6.9742166e-03, 1.9652103e-03, 5.6104101e-03,-5.1017357e-03,-5.4723481e-03,-2.0692339e-03,-2.6087451e-03, 2.0154056e-03, 1.3771343e-04, 1.8959235e-03, 8.1670936e-04, 3.2185635e-03,-1.8099054e-03,-8.0980855e-04,-1.3741292e-03,-1.0828989e-03,-4.0784929e-04, 8.0329046e-04,-1.8592435e-04, 1.1674305e-05,-1.9926883e-03,-1.1541614e-03, 1.2503850e-04, 1.6338027e-04, 1.8173407e-05,-5.2075891e-04,-3.1743964e-04, 6.3274777e-04"
Yolo California,"-0.05701715,-0.06802466, 0.01067537, 0.01995254, 0.03362372,-0.02432543,-0.02074457,-0.00368239,-0.00634688, 0.00096714, 0.01160055,-0.00230064, 0.00749378,-0.00525382, 0.00064936,-0.01020341,-0.00726831, 0.00225987, 0.01509602,-0.01105716,-0.00713631,-0.00305777, 0.00817779, 0.00251539,-0.01082053,-0.0004294 ,-0.00356721,-0.00361844,-0.00397494,-0.00404137, 0.00258036, 0.00323643, 0.00030014, 0.00071308,-0.00398726, 0.00477808,-0.00754151,-0.00508039,-0.00037133, 0.00437231, 0.0038357 ,-0.00271906, 0.0004581 ,-0.00379021, 0.00157001, 0.00124398,-0.00091849, 0.00043596, 0.00090442, 0.00392573"
